Frequencia(GHZ),Atenuacao(dB)
8.000000000000000,-3.632959273520540
8.500000000000000,-4.678565776650929
9.000000000000000,-6.085203929346045
9.500000000000000,-8.038664784815975
10.000000000000000,-10.908226005210155
10.500000000000000,-15.678403163975441
11.000000000000000,-27.968336147616959
11.500000000000000,-21.211906946929865
12.000000000000000,-13.675529321157773
12.500000000000000,-9.932155078380385
13.000000000000000,-7.554296751461017
13.500000000000000,-5.896833774517075
14.000000000000000,-4.684167454646413
14.500000000000000,-3.769492686353237
15.000000000000000,-3.064380408024280
15.500000000000000,-2.511393384718798
16.000000000000000,-2.071523965692046
16.500000000000000,-1.717239074983032
17.000000000000000,-1.428861094664380
17.500000000000000,-1.191888651861629
18.000000000000000,-0.995579999832822
