Frequencia(GHZ),Atenuacao(dB)
1.000000000000000,-0.389936415227574
1.500000000000000,-0.935127718025935
2.000000000000000,-1.841537402784530
2.500000000000000,-3.306183198013914
3.000000000000000,-5.696834881442875
3.500000000000000,-9.853980312537185
4.000000000000000,-19.356868098735674
4.500000000000000,-19.876804468213738
5.000000000000000,-10.832749077920223
5.500000000000000,-7.088617732507928
6.000000000000000,-4.945628943277532
6.500000000000000,-3.573077332279080
7.000000000000000,-2.637369284340093
7.500000000000000,-1.972077113316421
8.000000000000000,-1.483908839706931
8.500000000000000,-1.116870457944672
9.000000000000000,-0.835607327606544
9.500000000000000,-0.617056322703669
10.000000000000000,-0.445743374819193
