Frequencia(GHZ),Atenuacao(dB)
8.000000000000000,-0.908578441730472
8.500000000000000,-1.177894247522001
9.000000000000000,-1.549733075733192
9.500000000000000,-2.078949702061960
10.000000000000000,-2.859060961223892
10.500000000000000,-4.058278768522291
11.000000000000000,-6.004198544378729
11.500000000000000,-9.449280866003706
12.000000000000000,-17.133731024939170
12.500000000000000,-21.754310654456663
13.000000000000000,-10.904268067108159
13.500000000000000,-6.768400620049279
14.000000000000000,-4.522811453651237
14.500000000000000,-3.165591405858992
15.000000000000000,-2.295089143942390
15.500000000000000,-1.711847219049710
16.000000000000000,-1.306141306374540
16.500000000000000,-1.015481779314153
17.000000000000000,-0.801440639348656
17.500000000000000,-0.640335095697971
18.000000000000000,-0.516738165472832
