Frequencia(GHZ),Atenuacao(dB)
8.000000000000000,-4.240314235388537
8.500000000000000,-5.083406831388960
9.000000000000000,-6.205983709689209
9.500000000000000,-7.809651509725311
10.000000000000000,-10.354921097588894
10.500000000000000,-15.266204065664805
11.000000000000000,-29.471402971939877
11.500000000000000,-13.742638502164905
12.000000000000000,-7.470214311341667
12.500000000000000,-4.183012592956503
13.000000000000000,-2.426789911991725
13.500000000000000,-1.561712269170676
14.000000000000000,-1.190582889027163
14.500000000000000,-1.078744232425655
15.000000000000000,-1.098308916660284
15.500000000000000,-1.182147518866572
16.000000000000000,-1.295317043360970
16.500000000000000,-1.419431742298098
17.000000000000000,-1.544718195323420
17.500000000000000,-1.665927996410258
18.000000000000000,-1.780270491318712
