Frequencia(GHZ),Atenuacao(dB)
1.000000000000000,-0.540562832814762
1.250000000000000,-0.819112419466085
1.500000000000000,-1.146833728387099
1.750000000000000,-1.519563303959083
2.000000000000000,-1.933593017710203
2.250000000000000,-2.385921060916963
2.500000000000000,-2.874442739823814
2.750000000000000,-3.398078360074025
3.000000000000000,-3.956866020477573
3.250000000000000,-4.552146355085960
3.500000000000000,-5.186622240687825
3.750000000000000,-5.864644136258574
4.000000000000000,-6.592551316679869
4.250000000000000,-7.379136285968862
4.500000000000000,-8.236559981287600
4.750000000000000,-9.181560220902144
5.000000000000000,-10.237741451855223
5.250000000000000,-11.439187009953670
5.500000000000000,-12.837559991669792
5.750000000000000,-14.515821380918839
6.000000000000000,-16.620276065341439
6.250000000000000,-19.445257638840541
6.500000000000000,-23.739400917638207
6.750000000000000,-32.663738314085535
7.000000000000000,-32.701419552639273
7.250000000000000,-23.462268840930992
7.500000000000000,-18.927509162276333
7.750000000000000,-15.878439895837056
8.000000000000000,-13.560255845355643
8.250000000000000,-11.678472824688354
8.500000000000000,-10.088913283749378
8.750000000000000,-8.709914075450303
9.000000000000000,-7.494105378839823
9.250000000000000,-6.410558504520934
9.500000000000000,-5.439994502044049
9.750000000000000,-4.569985640183590
10.000000000000000,-3.792573502699482
