Frequencia(GHZ),Atenuacao(dB)
1.000000000000000,-0.248463184641545
1.250000000000000,-0.397218827591767
1.500000000000000,-0.588982497792185
1.750000000000000,-0.830605234293598
2.000000000000000,-1.130904838369732
2.250000000000000,-1.501246196416741
2.500000000000000,-1.956042736927264
2.750000000000000,-2.513757773360879
3.000000000000000,-3.198260558137774
3.250000000000000,-4.040821837072172
3.500000000000000,-5.084423888659942
3.750000000000000,-6.390866500072487
4.000000000000000,-8.055094294677049
4.250000000000000,-10.242746351169624
4.500000000000000,-13.291598359490539
4.750000000000000,-18.112538626005527
5.000000000000000,-29.699103300126701
5.250000000000000,-24.947043308145254
5.500000000000000,-16.949282183495797
5.750000000000000,-13.042001392405835
6.000000000000000,-10.515297515830902
6.250000000000000,-8.698191925104123
6.500000000000000,-7.315507136850500
6.750000000000000,-6.225497384421337
7.000000000000000,-5.345156798906391
7.250000000000000,-4.621566561344906
7.500000000000000,-4.018480077456418
7.750000000000000,-3.510278635876503
8.000000000000000,-3.077589480271996
8.250000000000000,-2.706155813448547
8.500000000000000,-2.385060422841680
8.750000000000000,-2.105595241844736
9.000000000000000,-1.861039739082173
9.250000000000000,-1.645696610491390
9.500000000000000,-1.455330395052499
9.750000000000000,-1.286246416364110
10.000000000000000,-1.135479204417109
