Frequencia(GHZ),Atenuacao(dB)
8.000000000000000,-1.942354626191713
8.500000000000000,-2.467003784052548
9.000000000000000,-3.150673459610676
9.500000000000000,-4.054413348301933
10.000000000000000,-5.270459503414252
10.500000000000000,-6.947358984626530
11.000000000000000,-9.355992105212241
11.500000000000000,-13.113095136822906
12.000000000000000,-20.462554042828756
12.500000000000000,-29.585267753318981
13.000000000000000,-16.125157139779645
13.500000000000000,-11.347353370518910
14.000000000000000,-8.547477582475057
14.500000000000000,-6.669881544400135
15.000000000000000,-5.327398639340837
15.500000000000000,-4.329845103177273
16.000000000000000,-3.568602746215477
16.500000000000000,-2.975379238273400
17.000000000000000,-2.504986171099119
17.500000000000000,-2.126458021524241
18.000000000000000,-1.817743827243393
