Frequencia(GHZ),Atenuacao(dB)
5.000000000000000,-1.460986281840526
5.500000000000000,-2.365907795711840
6.000000000000000,-4.287531435590433
6.500000000000000,-9.658828658175134
7.000000000000000,-18.102154234386848
7.500000000000000,-5.179162270535876
8.000000000000000,-1.981001307531698
8.500000000000000,-0.854105150548966
9.000000000000000,-0.402217624933740
9.500000000000000,-0.209649804199695
10.000000000000000,-0.131431226632842
10.500000000000000,-0.109753481723571
11.000000000000000,-0.118855138589346
11.500000000000000,-0.146308847763887
12.000000000000000,-0.185810748237373
12.500000000000000,-0.234265622662749
13.000000000000000,-0.290681103848567
13.500000000000000,-0.356859228728540
14.000000000000000,-0.540737384573834
14.500000000000000,-0.522130526676673
15.000000000000000,-0.673110687921707
