Frequencia(GHZ),Atenuacao(dB)
8.000000000000000,-0.911945303682267
8.500000000000000,-1.133575783320580
9.000000000000000,-1.418037781491799
9.500000000000000,-1.789763992164766
10.000000000000000,-2.285734012629539
10.500000000000000,-2.963280926509112
11.000000000000000,-3.915254408129174
11.500000000000000,-5.299652751362203
12.000000000000000,-7.412442145403380
12.500000000000000,-10.923689959981822
13.000000000000000,-18.227589195451188
13.500000000000000,-25.170074372670488
14.000000000000000,-13.029625429327409
14.500000000000000,-8.463956030412875
15.000000000000000,-5.874368824418178
15.500000000000000,-4.228623788613500
16.000000000000000,-3.124347027149947
16.500000000000000,-2.356406081867321
17.000000000000000,-1.807582291114428
17.500000000000000,-1.405806504799608
18.000000000000000,-1.106046580335913
