Frequencia(GHZ),Atenuacao(dB)
5.000000000000000,-4.075297562146123
5.500000000000000,-4.928207287297406
6.000000000000000,-5.890163220809540
6.500000000000000,-6.985362996515561
7.000000000000000,-8.250951550635918
7.500000000000000,-9.745869020275203
8.000000000000000,-11.569468214647943
8.500000000000000,-13.906236759406879
9.000000000000000,-17.157600844144412
9.500000000000000,-22.513585257624921
10.000000000000000,-39.663852640768006
10.500000000000000,-24.979384684005559
11.000000000000000,-18.145897790053333
11.500000000000000,-14.296808546215948
12.000000000000000,-11.588856765888218
12.500000000000000,-9.489214981621776
13.000000000000000,-7.772468164959905
13.500000000000000,-6.323955601643117
14.000000000000000,-5.079507831909876
14.500000000000000,-4.001518881838623
15.000000000000000,-3.067930231456900
