Frequencia(GHZ),Atenuacao(dB)
20.000000000000000,-3.009839432859779
20.500000000000000,-3.434152219982933
21.000000000000000,-3.931278524150744
21.500000000000000,-4.517170280299681
22.000000000000000,-5.212382327142566
22.500000000000000,-6.043972185412720
23.000000000000000,-7.049209598079766
23.500000000000000,-8.281765711156650
24.000000000000000,-9.824240001105952
24.500000000000000,-11.817249704812435
25.000000000000000,-14.534601396260406
25.500000000000000,-18.648093342875004
26.000000000000000,-26.864761566575783
26.500000000000000,-31.186322936955730
27.000000000000000,-20.214788006554073
27.500000000000000,-15.599930063522391
28.000000000000000,-12.705611454205789
28.500000000000000,-10.638761220352372
29.000000000000000,-9.065003015714849
29.500000000000000,-7.819933869200534
30.000000000000000,-6.810096724644434
30.500000000000000,-5.976361120693463
31.000000000000000,-5.279003942553370
31.500000000000000,-4.689484773083845
32.000000000000000,-4.186735163222461
32.500000000000000,-3.754820080999175
33.000000000000000,-3.381276025405550
33.500000000000000,-3.056257818805798
34.000000000000000,-2.772008371185863
34.500000000000000,-2.522164154163496
35.000000000000000,-2.301540126308856
