Frequencia(GHZ),Atenuacao(dB)
1.000000000000000,-1.190960541005074
1.250000000000000,-1.966275190378579
1.500000000000000,-3.060918989284240
1.750000000000000,-4.616217472222455
2.000000000000000,-6.890484769278630
2.250000000000000,-10.459192879287585
2.500000000000000,-17.288673648519158
2.750000000000000,-29.318684950900860
3.000000000000000,-14.295045336672068
3.250000000000000,-9.343108000217521
3.500000000000000,-6.524681610718353
3.750000000000000,-4.685222365626304
4.000000000000000,-3.410454859671003
4.250000000000000,-2.497897842985752
4.500000000000000,-1.832060123884665
4.750000000000000,-1.340935637587735
5.000000000000000,-0.976987624256622
5.250000000000000,-0.707742905909244
5.500000000000000,-0.510387420157505
5.750000000000000,-0.368545486603236
6.000000000000000,-0.270310771287729
6.250000000000000,-0.206895106123993
6.500000000000000,-0.171818362170279
6.750000000000000,-0.160330455317659
7.000000000000000,-0.169077346245441
7.250000000000000,-0.196053239845666
7.500000000000000,-0.240619827219970
7.750000000000000,-0.304217137618249
8.000000000000000,-0.392050725328516
8.250000000000000,-0.518325501685178
8.500000000000000,-0.725000299516599
8.750000000000000,-1.175896954074306
9.000000000000000,-3.036089221407166
9.250000000000000,-4.197166146448244
9.500000000000000,-0.718571838635159
9.750000000000000,-0.528892353440236
10.000000000000000,-0.572859084391315
