Frequencia(GHZ),Atenuacao(dB)
15.000000000000000,-0.938297431526745
15.500000000000000,-1.059013618895645
16.000000000000000,-1.196698215884387
16.500000000000000,-1.354258859242714
17.000000000000000,-1.535319583856562
17.500000000000000,-1.744261987686842
18.000000000000000,-1.986413806166610
18.500000000000000,-2.268406099482255
19.000000000000000,-2.598352928655522
19.500000000000000,-2.986375774338291
20.000000000000000,-3.445358819437520
20.500000000000000,-3.991547447600864
21.000000000000000,-4.646045371477256
21.500000000000000,-5.437113040944347
22.000000000000000,-6.402795541644023
22.500000000000000,-7.598129940119810
23.000000000000000,-9.107431613710638
23.500000000000000,-11.072676092310896
24.000000000000000,-13.769240802960626
24.500000000000000,-17.870582904469263
25.000000000000000,-26.081873295951045
25.500000000000000,-30.334949139039711
26.000000000000000,-19.432420590497333
26.500000000000000,-14.842607120329475
27.000000000000000,-11.976496107424847
27.500000000000000,-9.942389620544461
28.000000000000000,-8.403781142769873
28.500000000000000,-7.196159330191298
29.000000000000000,-6.224643671584348
29.500000000000000,-5.429030655128692
30.000000000000000,-4.768717119966343
