Frequencia(GHZ),Atenuacao(dB)
10.000000000000000,-15.357453572473450
10.250000000000000,-16.007376211078089
10.500000000000000,-16.717994445972312
10.750000000000000,-17.504229905885229
11.000000000000000,-18.387021088499125
11.250000000000000,-19.396647769026242
11.500000000000000,-20.576577469718661
11.750000000000000,-21.997313006412845
12.000000000000000,-23.777430238532713
12.250000000000000,-26.144049594015620
12.500000000000000,-29.623410796174973
12.750000000000000,-35.895471813712106
13.000000000000000,-42.909159900578516
13.250000000000000,-31.859869196281601
13.500000000000000,-26.306494010895701
13.750000000000000,-22.510953529902064
14.000000000000000,-19.402748067855757
