Frequencia(GHZ),Atenuacao(dB)
15.000000000000000,-1.510066294466296
15.500000000000000,-1.756029370048698
16.000000000000000,-2.050268608294561
16.500000000000000,-2.404763450539133
17.000000000000000,-2.835131748822263
17.500000000000000,-3.362273249822463
18.000000000000000,-4.013601415724142
18.500000000000000,-4.826985065696825
19.000000000000000,-5.856366228761962
19.500000000000000,-7.182186051305646
20.000000000000000,-8.935666414236140
20.500000000000000,-11.355315264286530
21.000000000000000,-14.980195306582674
21.500000000000000,-21.615219756539190
22.000000000000000,-33.268841554956488
22.500000000000000,-19.029005287103750
23.000000000000000,-13.855454681267783
23.500000000000000,-10.798029829202259
24.000000000000000,-8.702718166534307
24.500000000000000,-7.164302099260709
25.000000000000000,-5.989311382929733
25.500000000000000,-5.068480257500035
26.000000000000000,-4.333171763521746
26.500000000000000,-3.737167059609026
27.000000000000000,-3.248283803761209
27.500000000000000,-2.843012233052715
28.000000000000000,-2.503942768622770
28.500000000000000,-2.217779169454288
29.000000000000000,-1.974383212108774
29.500000000000000,-1.765878144799655
30.000000000000000,-1.586071564635826
