Frequencia(GHZ),Atenuacao(dB)
2.000000000000000,-1.195969232261610
2.500000000000000,-1.856373416737725
3.000000000000000,-2.663141686053385
3.500000000000000,-3.626693462501282
4.000000000000000,-4.768461799783583
4.500000000000000,-6.127244472347534
5.000000000000000,-7.771706738011267
5.500000000000000,-9.826626144813231
6.000000000000000,-12.543464966822983
6.500000000000000,-16.538476989094548
7.000000000000000,-24.193752632109113
7.500000000000000,-31.739487370161978
8.000000000000000,-18.890969181461351
8.500000000000000,-13.911961940241007
9.000000000000000,-10.766699295678254
9.500000000000000,-8.468398642816736
10.000000000000000,-6.667339000878060
10.500000000000000,-5.200343926432683
11.000000000000000,-3.980870825496195
11.500000000000000,-2.959486555023000
12.000000000000000,-2.107259781036641
