Frequencia(GHZ),Atenuacao(dB)
5.000000000000000,-0.156099155514965
5.500000000000000,-0.207082093858350
6.000000000000000,-0.274594673839060
6.500000000000000,-0.365908123487206
7.000000000000000,-0.492690691098998
7.500000000000000,-0.674541626039700
8.000000000000000,-0.946293553730809
8.500000000000000,-1.373329793564907
9.000000000000000,-2.087867643434146
9.500000000000000,-3.382057693452639
10.000000000000000,-5.985732295873300
10.500000000000000,-12.399470199110365
11.000000000000000,-21.682997136015306
11.500000000000000,-8.385967342531810
12.000000000000000,-4.474979308064453
12.500000000000000,-2.664963411016867
13.000000000000000,-1.702888655314614
13.500000000000000,-1.139041726363487
14.000000000000000,-0.777481304431946
14.500000000000000,-0.514417863619044
15.000000000000000,-1.520232465849138
