Frequencia(GHZ),Atenuacao(dB)
10.000000000000000,-1.076331647593102
10.500000000000000,-1.247128834927500
11.000000000000000,-1.445229359405216
11.500000000000000,-1.676218976086888
12.000000000000000,-1.947145953899906
12.500000000000000,-2.266990287549995
13.000000000000000,-2.647306662699171
13.500000000000000,-3.103142475366150
14.000000000000000,-3.654402296690362
14.500000000000000,-4.327930097717816
15.000000000000000,-5.160891945293079
15.500000000000000,-6.206737547637680
16.000000000000000,-7.546589833667606
16.500000000000000,-9.314094322958804
17.000000000000000,-11.758699078336329
17.500000000000000,-15.451334655969644
18.000000000000000,-22.309972035148991
18.500000000000000,-29.549365001559988
19.000000000000000,-18.267372299490010
19.500000000000000,-13.355892850058108
20.000000000000000,-10.348429807958960
20.500000000000000,-8.250774911729224
21.000000000000000,-6.693936919320598
21.500000000000000,-5.497114864542177
22.000000000000000,-4.556207998594688
22.500000000000000,-3.804777859683122
23.000000000000000,-3.197416317585235
23.500000000000000,-2.701671827360226
24.000000000000000,-2.293636017235667
24.500000000000000,-1.955311817038542
25.000000000000000,-1.672957913858882
