Frequencia(GHZ),Atenuacao(dB)
5.000000000000000,-0.256909653963495
5.500000000000000,-0.323067850483576
6.000000000000000,-0.402753106093792
6.500000000000000,-0.499450985737732
7.000000000000000,-0.618018054386096
7.500000000000000,-0.765369628303083
8.000000000000000,-0.951671984698991
8.500000000000000,-1.192337551676410
9.000000000000000,-1.511604843663036
9.500000000000000,-1.949480065151989
10.000000000000000,-2.575451466295908
10.500000000000000,-3.520077818347673
11.000000000000000,-5.053389934052910
11.500000000000000,-7.837127012118605
12.000000000000000,-14.282515271841593
12.500000000000000,-22.000037843902575
13.000000000000000,-8.549098624003447
13.500000000000000,-3.977092119705938
14.000000000000000,-1.721693533428731
14.500000000000000,-0.537401893428685
15.000000000000000,-1.032572387388858
