Frequencia(GHZ),Atenuacao(dB)
5.000000000000000,-1.010485787073898
5.500000000000000,-1.333089169863470
6.000000000000000,-1.753306765927054
6.500000000000000,-2.307852780265232
7.000000000000000,-3.051075149695589
7.500000000000000,-4.066231102108559
8.000000000000000,-5.487053074781830
8.500000000000000,-7.549232245106230
9.000000000000000,-10.746848601954099
9.500000000000000,-16.574138143313537
10.000000000000000,-38.102045590182009
10.500000000000000,-16.665877175485516
11.000000000000000,-10.972047208967300
11.500000000000000,-7.873253549747363
12.000000000000000,-5.881080288897788
12.500000000000000,-4.505400347564917
13.000000000000000,-3.515300818293294
13.500000000000000,-2.782056774869194
14.000000000000000,-2.226782179743150
14.500000000000000,-1.798563657713109
15.000000000000000,-1.463054312176194
