Frequencia(GHZ),Atenuacao(dB)
5.000000000000000,-0.138749689548301
5.500000000000000,-0.177404062945321
6.000000000000000,-0.225091857669919
6.500000000000000,-0.284429063553481
7.000000000000000,-0.359131454255501
7.500000000000000,-0.454602177795264
8.000000000000000,-0.578872187380496
8.500000000000000,-0.744298312217660
9.000000000000000,-0.970624663411006
9.500000000000000,-1.290917182759772
10.000000000000000,-1.763312416360521
10.500000000000000,-2.496742625059759
11.000000000000000,-3.712926114098797
11.500000000000000,-5.920767146344470
12.000000000000000,-10.627255386702300
12.500000000000000,-34.483513175882642
13.000000000000000,-11.054567810794170
13.500000000000000,-5.360837363248562
14.000000000000000,-2.725659663699567
14.500000000000000,-1.251278365167679
15.000000000000000,-0.773587067518709
