Frequencia(GHZ),Atenuacao(dB)
2.000000000000000,-0.424756207602370
2.500000000000000,-0.697158901159439
3.000000000000000,-1.068353582886579
3.500000000000000,-1.568006022309811
4.000000000000000,-2.238672505883999
4.500000000000000,-3.141396417005586
5.000000000000000,-4.368175178046041
5.500000000000000,-6.064294040539574
6.000000000000000,-8.490526055935588
6.500000000000000,-12.233502013405250
7.000000000000000,-19.364294420793797
7.500000000000000,-30.852290669033547
8.000000000000000,-16.000395087901559
8.500000000000000,-11.122961226996216
9.000000000000000,-8.302426887278982
9.500000000000000,-6.417438770156271
10.000000000000000,-5.069187561672927
10.500000000000000,-4.064247494553551
11.000000000000000,-3.293378541854846
11.500000000000000,-2.689117579945686
12.000000000000000,-2.207232633938153
