Frequencia(GHZ),Atenuacao(dB)
2.000000000000000,-1.145706124325446
2.500000000000000,-1.735295269910818
3.000000000000000,-2.419169322688117
3.500000000000000,-3.188565874336871
4.000000000000000,-4.039858777787090
4.500000000000000,-4.975750791797320
5.000000000000000,-6.005878205974641
5.500000000000000,-7.149164000914059
6.000000000000000,-8.437153139493303
6.500000000000000,-9.921305006463417
7.000000000000000,-11.688475105813094
7.500000000000000,-13.897514296227977
8.000000000000000,-16.880066003960369
8.500000000000000,-21.539559681467207
9.000000000000000,-32.812394979575032
9.500000000000000,-27.906830163623940
10.000000000000000,-19.469374780961932
10.500000000000000,-15.074654836401697
11.000000000000000,-11.996225610740005
11.500000000000000,-9.567068535428712
12.000000000000000,-7.521840593928717
