Frequencia(GHZ),Atenuacao(dB)
5.000000000000000,-2.959628310649260
5.500000000000000,-5.100478410194659
6.000000000000000,-11.430008215742289
6.500000000000000,-13.147982735891947
7.000000000000000,-3.416951684874905
7.500000000000000,-1.023769699122793
8.000000000000000,-0.394165113315393
8.500000000000000,-0.271364866870435
9.000000000000000,-0.313366525322722
9.500000000000000,-0.415019585706200
10.000000000000000,-0.539339134929618
10.500000000000000,-0.671923928972550
11.000000000000000,-0.806969299551361
11.500000000000000,-0.942537783823096
12.000000000000000,-1.079985785209262
12.500000000000000,-1.274201939943388
13.000000000000000,-1.355822002412585
13.500000000000000,-1.536789091602881
14.000000000000000,-1.903706816612080
14.500000000000000,-2.474091849251821
15.000000000000000,-1.584600428952336
