Frequencia(GHZ),Atenuacao(dB)
5.000000000000000,-0.622871938516524
5.500000000000000,-0.839686037121110
6.000000000000000,-1.133084160989711
6.500000000000000,-1.537703222638448
7.000000000000000,-2.108130504804402
7.500000000000000,-2.932882500907192
8.000000000000000,-4.161202200972080
8.500000000000000,-6.062063504715089
9.000000000000000,-9.197409986472129
9.500000000000000,-15.269486041445983
10.000000000000000,-34.743486941306720
10.500000000000000,-14.306812150477342
11.000000000000000,-9.101171969979088
11.500000000000000,-6.341145658625537
12.000000000000000,-4.638438949625245
12.500000000000000,-3.510370286540677
13.000000000000000,-2.727799664025657
13.500000000000000,-2.165426276866927
14.000000000000000,-1.749411445224077
14.500000000000000,-1.433835738984698
15.000000000000000,-1.189351294497093
