Frequencia(GHZ),Atenuacao(dB)
5.000000000000000,-7.279036645409305
5.250000000000000,-7.681915187723297
5.500000000000000,-8.081777836702564
5.750000000000000,-8.479546694952438
6.000000000000000,-8.876220979779877
6.250000000000000,-9.272962562530509
6.500000000000000,-9.671032267445629
6.750000000000000,-10.071850897920269
7.000000000000000,-10.477004903855216
7.250000000000000,-10.888279308012253
7.500000000000000,-11.307721568190775
7.750000000000000,-11.737659358871174
8.000000000000000,-12.180825870916173
8.250000000000000,-12.640450780000473
8.500000000000000,-13.120006162641873
8.750000000000000,-13.624526833835930
9.000000000000000,-14.159517557491604
9.250000000000000,-14.731945603189072
9.500000000000000,-15.350965086251678
9.750000000000000,-16.027616008971140
10.000000000000000,-16.777681649951678
10.250000000000000,-17.621961001667668
10.500000000000000,-18.590029317304460
10.750000000000000,-19.726816149230871
11.000000000000000,-21.101557204898871
11.250000000000000,-22.832952929966943
11.500000000000000,-25.149353716354916
11.750000000000000,-28.571917290872317
12.000000000000000,-34.735758600734613
12.250000000000000,-41.223229148919522
12.500000000000000,-30.591285429925250
12.750000000000000,-25.041630848613128
13.000000000000000,-21.241894415060948
13.250000000000000,-18.176021286423570
13.500000000000000,-15.381310869425329
13.750000000000000,-12.441698937710042
14.000000000000000,-10.449540628124883
14.250000000000000,-17.384711761843182
14.500000000000000,-13.012867673822234
14.750000000000000,-10.414964121453497
15.000000000000000,-8.515931512657298
