Frequencia(GHZ),Atenuacao(dB)
1.000000000000000,-1.064319022628003
1.250000000000000,-1.571040498978751
1.500000000000000,-2.133918715374649
1.750000000000000,-2.736910113072093
2.000000000000000,-3.367919962072383
2.250000000000000,-4.018548952934611
2.500000000000000,-4.683573427742027
2.750000000000000,-5.360346335453601
3.000000000000000,-6.048318898499616
3.250000000000000,-6.748683458571393
3.500000000000000,-7.464101510952210
3.750000000000000,-8.198723089061845
4.000000000000000,-8.958175915462508
4.250000000000000,-9.749849829181429
4.500000000000000,-10.583336148346012
4.750000000000000,-11.471128146342711
5.000000000000000,-12.429920626993633
5.250000000000000,-13.482497035972882
5.500000000000000,-14.661245027842840
5.750000000000000,-16.014358026709683
6.000000000000000,-17.618463592646279
6.250000000000000,-19.606149672831123
6.500000000000000,-22.237837531780123
6.750000000000000,-26.148159366580572
7.000000000000000,-33.752569042169533
7.250000000000000,-38.706526846229146
7.500000000000000,-27.368637437598714
7.750000000000000,-22.296806914629549
8.000000000000000,-18.914958302295393
8.250000000000000,-16.310050996525419
8.500000000000000,-14.143225629260817
8.750000000000000,-12.250406432923510
9.000000000000000,-10.540784671012400
9.250000000000000,-8.959239612600738
9.500000000000000,-7.472415607049476
9.750000000000000,-6.062122598409391
10.000000000000000,-4.724100258204790
