Frequencia(GHZ),Atenuacao(dB)
10.000000000000000,-2.688329208267423
10.500000000000000,-2.980533194194798
11.000000000000000,-3.296711023694571
11.500000000000000,-3.640286246284422
12.000000000000000,-4.015585499623245
12.500000000000000,-4.428112718987088
13.000000000000000,-4.884959912376972
13.500000000000000,-5.395301773195458
14.000000000000000,-5.971303047149663
14.500000000000000,-6.629270061789653
15.000000000000000,-7.391883373548317
15.500000000000000,-8.291450243197284
16.000000000000000,-9.375926964258346
16.500000000000000,-10.721018343139177
17.000000000000000,-12.455572013453951
17.500000000000000,-14.827463424716546
18.000000000000000,-18.411948478397079
18.500000000000000,-25.090428988754699
19.000000000000000,-30.089176494922572
19.500000000000000,-19.902948634458426
20.000000000000000,-14.833336006719032
20.500000000000000,-11.527451519974344
21.000000000000000,-9.098392405682066
21.500000000000000,-7.215702231074733
22.000000000000000,-5.722407117268712
22.500000000000000,-4.530871872896142
23.000000000000000,-3.584108088364959
23.500000000000000,-2.840029605595864
24.000000000000000,-2.264190074899343
24.500000000000000,-1.827161128547298
25.000000000000000,-1.503235187401986
