Frequencia(GHZ),Atenuacao(dB)
1.000000000000000,-0.353687174623288
1.500000000000000,-0.849567575659619
2.000000000000000,-1.674915313027053
2.500000000000000,-3.009559260479063
3.000000000000000,-5.183514053077383
3.500000000000000,-8.909186143138301
4.000000000000000,-16.728607037505881
4.500000000000000,-23.576606710038376
5.000000000000000,-11.796177736107412
5.500000000000000,-7.591878284103832
6.000000000000000,-5.265033671912991
6.500000000000000,-3.799163024992896
7.000000000000000,-2.810132007042037
7.500000000000000,-2.111733312741427
8.000000000000000,-1.601462439952827
8.500000000000000,-1.218561239338715
9.000000000000000,-0.925021589185802
9.500000000000000,-0.696194920739018
10.000000000000000,-0.515634219587492
