Frequencia(GHZ),Atenuacao(dB)
10.000000000000000,-3.570481608399795
10.500000000000000,-3.843270165583833
11.000000000000000,-4.127051361454864
11.500000000000000,-4.425174051606459
12.000000000000000,-4.742207313489578
12.500000000000000,-5.084443734566293
13.000000000000000,-5.460696386749068
13.500000000000000,-5.883423917778234
14.000000000000000,-6.370709893923971
14.500000000000000,-6.949499691848202
15.000000000000000,-7.661525189865253
15.500000000000000,-8.574458368683359
16.000000000000000,-9.804801824953950
16.500000000000000,-11.573061123605452
17.000000000000000,-14.362210568094179
17.500000000000000,-19.570755251418184
18.000000000000000,-28.750344562497006
18.500000000000000,-17.768829338899444
19.000000000000000,-12.159913291593229
19.500000000000000,-8.994604718473669
20.000000000000000,-7.059085990265975
20.500000000000000,-5.858584638670576
21.000000000000000,-5.114072072676657
21.500000000000000,-4.651946201823102
22.000000000000000,-4.363710422272257
22.500000000000000,-4.182379883518482
23.000000000000000,-4.066560294410953
23.500000000000000,-3.990572722674416
24.000000000000000,-3.938238115808194
24.500000000000000,-3.899288155771995
25.000000000000000,-3.867033798718455
