Frequencia(GHZ),Atenuacao(dB)
1.000000000000000,-0.531091877778378
1.250000000000000,-0.796397126538617
1.500000000000000,-1.101359498705445
1.750000000000000,-1.438974963574595
2.000000000000000,-1.802755053428770
2.250000000000000,-2.186966424691426
2.500000000000000,-2.586756451594604
2.750000000000000,-2.998157013143934
3.000000000000000,-3.418011460953069
3.250000000000000,-3.843989946033637
3.500000000000000,-4.274365470944230
3.750000000000000,-4.707967389777645
4.000000000000000,-5.144146844960098
4.250000000000000,-5.582635615425657
4.500000000000000,-6.023519268167032
4.750000000000000,-6.467229650159515
5.000000000000000,-6.914421634036167
5.250000000000000,-7.366050308805634
5.500000000000000,-7.823335938393774
5.750000000000000,-8.287637663699861
6.000000000000000,-8.760857442359662
6.250000000000000,-9.244996137072100
6.500000000000000,-9.742547206272061
6.750000000000000,-10.256418586148495
7.000000000000000,-10.790088994502188
7.250000000000000,-11.347811100711359
7.500000000000000,-11.934657669601805
7.750000000000000,-12.556989010085470
8.000000000000000,-13.222848415737015
8.250000000000000,-13.942573417943775
8.500000000000000,-14.730931797960062
8.750000000000000,-15.593569093989489
9.000000000000000,-16.575758474787936
9.250000000000000,-17.701617358926988
9.500000000000000,-19.026040192249859
9.750000000000000,-20.636712779966960
10.000000000000000,-22.689305021363246
10.250000000000000,-24.332546275394922
10.500000000000000,-27.820007617437245
10.750000000000000,-34.023398624026704
11.000000000000000,-42.980694476824183
11.250000000000000,-31.028710123552123
11.500000000000000,-25.459741477521245
11.750000000000000,-21.852924616950343
12.000000000000000,-19.118830573413412
12.250000000000000,-16.867195913159556
12.500000000000000,-14.913983717953560
12.750000000000000,-13.157042305012460
13.000000000000000,-11.531463702569916
13.250000000000000,-9.993543771580907
13.500000000000000,-8.508949122666456
13.750000000000000,-7.049093398634643
14.000000000000000,-5.588400354010572
