Frequencia(GHZ),Atenuacao(dB)
10.000000000000000,-1.469729322843385
10.500000000000000,-1.753591711983810
11.000000000000000,-2.100996622929898
11.500000000000000,-2.531306162117490
12.000000000000000,-3.071466920883555
12.500000000000000,-3.760202187340894
13.000000000000000,-4.654577664689888
13.500000000000000,-5.842880158291012
14.000000000000000,-7.471732958147335
14.500000000000000,-9.816297734382593
15.000000000000000,-13.516650054574630
15.500000000000000,-20.940175683095276
16.000000000000000,-27.816243689097277
16.500000000000000,-15.576692741476212
17.000000000000000,-10.798277133290091
17.500000000000000,-7.938510092884223
18.000000000000000,-6.004483920841252
18.500000000000000,-4.621850001483323
19.000000000000000,-3.603703493800879
19.500000000000000,-2.838068292412097
20.000000000000000,-2.252501416286051
