Frequencia(GHZ),Atenuacao(dB)
10.000000000000000,-2.836876551277638
10.500000000000000,-3.211029728779915
11.000000000000000,-3.635248078084423
11.500000000000000,-4.120984147012514
12.000000000000000,-4.683731628232975
12.500000000000000,-5.344948945017726
13.000000000000000,-6.135261890233138
13.500000000000000,-7.100053365783847
14.000000000000000,-8.310035355597817
14.500000000000000,-9.883791074533042
15.000000000000000,-12.042957871552890
15.500000000000000,-15.280455711231124
16.000000000000000,-21.105715395727835
16.500000000000000,-30.499437672432851
17.000000000000000,-18.793789999706984
17.500000000000000,-13.193832139326307
18.000000000000000,-9.738559796894315
18.500000000000000,-7.305940247067764
19.000000000000000,-5.503295491204365
19.500000000000000,-4.144077307277205
20.000000000000000,-3.118628164559484
20.500000000000000,-2.351497778681891
21.000000000000000,-1.785435858084785
21.500000000000000,-1.375192554155704
22.000000000000000,-1.084735589940042
22.500000000000000,-0.885638720787203
23.000000000000000,-0.755777242955919
23.500000000000000,-0.678124598068709
24.000000000000000,-0.639704022196526
24.500000000000000,-0.630674497035609
25.000000000000000,-0.643595218392733
