Frequencia(GHZ),Atenuacao(dB)
5.000000000000000,-1.653660464938951
5.500000000000000,-2.190714342134017
6.000000000000000,-2.898513512615530
6.500000000000000,-3.848011394183107
7.000000000000000,-5.152204467328079
7.500000000000000,-7.006131580716143
8.000000000000000,-9.799956416282862
8.500000000000000,-14.576480144166933
9.000000000000000,-27.416094604333072
9.500000000000000,-19.167427778286861
10.000000000000000,-11.957557097899734
10.500000000000000,-8.332353491018440
11.000000000000000,-6.056119745069077
11.500000000000000,-4.503640930067428
12.000000000000000,-3.398697034678748
12.500000000000000,-2.591132334626975
13.000000000000000,-1.989472459176837
13.500000000000000,-1.534565404313521
14.000000000000000,-1.186578785380347
14.500000000000000,-0.918101723090624
15.000000000000000,-0.709748794542865
