Frequencia(GHZ),Atenuacao(dB)
2.000000000000000,-2.078665690800903
2.500000000000000,-3.115400781594304
3.000000000000000,-4.323093821688765
3.500000000000000,-5.715176351629912
4.000000000000000,-7.334678545262790
4.500000000000000,-9.270909591153075
5.000000000000000,-11.702862869330561
5.500000000000000,-15.030834490804047
6.000000000000000,-20.453119697080666
6.500000000000000,-37.977347586693185
7.000000000000000,-22.824722577987060
7.500000000000000,-15.992942145803479
8.000000000000000,-12.105321441959138
8.500000000000000,-9.339685629670457
9.000000000000000,-7.173952069337951
9.500000000000000,-5.396393867762316
10.000000000000000,-3.909355780718420
10.500000000000000,-2.670857068511194
11.000000000000000,-1.669338685555051
11.500000000000000,-0.909972094061538
12.000000000000000,-0.407982993205104
