Frequencia(GHZ),Atenuacao(dB)
1.000000000000000,-0.653099136559348
1.250000000000000,-0.984065386782016
1.500000000000000,-1.369031248839133
1.750000000000000,-1.801688727547939
2.000000000000000,-2.276666816907077
2.250000000000000,-2.789836846573973
2.500000000000000,-3.338509662532096
2.750000000000000,-3.921530748611150
3.000000000000000,-4.539343171448578
3.250000000000000,-5.194171510161895
3.500000000000000,-5.890109209313085
3.750000000000000,-6.633483618487466
4.000000000000000,-7.433418629623373
4.250000000000000,-8.302645274730569
4.500000000000000,-9.258982481812314
4.750000000000000,-10.327650385136121
5.000000000000000,-11.545617641722997
5.250000000000000,-12.969381443336204
5.500000000000000,-14.691442934258127
5.750000000000000,-16.878126499389527
6.000000000000000,-19.877410643000932
6.250000000000000,-24.635836256376685
6.500000000000000,-35.860444435812724
6.750000000000000,-29.470920251021475
7.000000000000000,-21.845732921933696
7.250000000000000,-17.674954597004717
7.500000000000000,-14.755280657496236
7.750000000000000,-12.484148544524656
8.000000000000000,-10.612808854907486
8.250000000000000,-9.016975735257566
8.500000000000000,-7.626573963567165
8.750000000000000,-6.401255278346328
9.000000000000000,-5.317502798312623
9.250000000000000,-4.361158282072582
9.500000000000000,-3.524760388021227
9.750000000000000,-2.804152706773222
10.000000000000000,-2.196292774017029
