Frequencia(GHZ),Atenuacao(dB)
20.000000000000000,-2.409240400036796
20.500000000000000,-2.690415633267865
21.000000000000000,-3.009653931754331
21.500000000000000,-3.373274860999866
22.000000000000000,-3.789092864776267
22.500000000000000,-4.266414614811493
23.000000000000000,-4.817005669767100
23.500000000000000,-5.455502362910585
24.000000000000000,-6.200827950905844
24.500000000000000,-7.077886030532151
25.000000000000000,-8.121312163442784
25.500000000000000,-9.380933458045904
26.000000000000000,-10.933756540705129
26.500000000000000,-12.910170350292738
27.000000000000000,-15.563293683782279
27.500000000000000,-19.498268124267074
28.000000000000000,-26.976566938228164
28.500000000000000,-35.079763199225091
29.000000000000000,-22.199934952162579
29.500000000000000,-17.270905166140004
30.000000000000000,-14.222598116009904
30.500000000000000,-12.046635742441131
31.000000000000000,-10.380715724938220
31.500000000000000,-9.051907559803368
32.000000000000000,-7.963290320232625
32.500000000000000,-7.054719986419463
33.000000000000000,-6.286042942835902
33.500000000000000,-5.628546246116668
34.000000000000000,-5.061443672496745
34.500000000000000,-4.568789219549566
35.000000000000000,-4.138140300307472
