Frequencia(GHZ),Atenuacao(dB)
8.000000000000000,-5.692512089561504
8.500000000000000,-6.367620156465758
9.000000000000000,-7.093487319310015
9.500000000000000,-7.879592268427934
10.000000000000000,-8.738804771018916
10.500000000000000,-9.688895069794784
11.000000000000000,-10.755200956472171
11.500000000000000,-11.974758950861094
12.000000000000000,-13.404712906474055
12.500000000000000,-15.139122326025131
13.000000000000000,-17.350225725814866
13.500000000000000,-20.404067395235042
14.000000000000000,-25.339654068831017
14.500000000000000,-38.986570080208494
15.000000000000000,-29.485010760004471
15.500000000000000,-21.871237122780133
16.000000000000000,-17.683278743461244
16.500000000000000,-14.699642639232652
17.000000000000000,-12.323676386107543
17.500000000000000,-10.303495041714486
18.000000000000000,-8.506802573146770
