Frequencia(GHZ),Atenuacao(dB)
8.000000000000000,-7.898197378830835
8.500000000000000,-9.379068363823402
9.000000000000000,-11.209555043987091
9.500000000000000,-13.582776075015781
10.000000000000000,-16.917748467085580
10.500000000000000,-22.497484077208608
11.000000000000000,-43.289295377541634
11.500000000000000,-24.169300469987732
12.000000000000000,-17.669686586764421
12.500000000000000,-13.992279003445638
13.000000000000000,-11.423585326189349
13.500000000000000,-9.455987227317880
14.000000000000000,-7.869540718715764
14.500000000000000,-6.548850981435186
15.000000000000000,-5.426539297025283
15.500000000000000,-4.460072756589044
16.000000000000000,-3.621104559371456
16.500000000000000,-2.890180744542795
17.000000000000000,-2.253694317590942
17.500000000000000,-1.702012040679979
18.000000000000000,-1.228280657763148
