Frequencia(GHZ),Atenuacao(dB)
25.000000000000000,-6.114703884639503
25.500000000000000,-6.788117774950219
26.000000000000000,-7.558197130288700
26.500000000000000,-8.446313518665470
27.000000000000000,-9.481523341578253
27.500000000000000,-10.706342885403405
28.000000000000000,-12.185469675802427
28.500000000000000,-14.025139583039675
29.000000000000000,-16.421944022303133
29.500000000000000,-19.810822240055565
30.000000000000000,-25.499447166546730
30.500000000000000,-43.408973110381829
31.000000000000000,-26.640902273313696
31.500000000000000,-20.413492326896328
32.000000000000000,-16.859060224274554
32.500000000000000,-14.385412963629671
33.000000000000000,-12.506165078888403
33.500000000000000,-11.005560163544729
34.000000000000000,-9.768467456044567
34.500000000000000,-8.726380023140154
35.000000000000000,-7.835149705425079
35.500000000000000,-7.063444948877703
36.000000000000000,-6.389403287403468
36.500000000000000,-5.796364980066528
37.000000000000000,-5.271599499054818
37.500000000000000,-4.804798349871193
38.000000000000000,-4.387672899965744
38.500000000000000,-4.013600478979265
39.000000000000000,-3.676969371047801
39.500000000000000,-3.373104939374347
40.000000000000000,-3.097874941552130
