Frequencia(GHZ),Atenuacao(dB)
25.000000000000000,-10.747145040692592
25.500000000000000,-12.312358070142810
26.000000000000000,-14.289126362863575
26.500000000000000,-16.925224811742883
27.000000000000000,-20.810370706049653
27.500000000000000,-28.069057512159016
28.000000000000000,-35.667734547131531
28.500000000000000,-23.497992622008894
29.000000000000000,-18.523746966440395
29.500000000000000,-15.412637435604566
30.000000000000000,-13.167421620253313
30.500000000000000,-11.428151851204120
31.000000000000000,-10.023651507822695
31.500000000000000,-8.858004002233898
32.000000000000000,-7.872023212295291
32.500000000000000,-7.027267813448259
33.000000000000000,-6.295665077533039
33.500000000000000,-5.656312851518851
34.000000000000000,-5.094926787520088
34.500000000000000,-4.598921733828328
35.000000000000000,-4.158773056187901
35.500000000000000,-3.766662287491522
36.000000000000000,-3.416284245719738
36.500000000000000,-3.102096791663070
37.000000000000000,-2.819822707964338
37.500000000000000,-2.565535468879152
38.000000000000000,-2.335794485811560
38.500000000000000,-2.127920635922733
39.000000000000000,-1.939461097732099
39.500000000000000,-1.768283554035103
40.000000000000000,-1.612515957716564
