Frequencia(GHZ),Atenuacao(dB)
1.000000000000000,-0.647476807743996
1.250000000000000,-0.990594308016661
1.500000000000000,-1.403549807132292
1.750000000000000,-1.886420388082898
2.000000000000000,-2.440856062603892
2.250000000000000,-3.070673570254236
2.500000000000000,-3.782657334281502
2.750000000000000,-4.587619567229111
3.000000000000000,-5.502000677390195
3.250000000000000,-6.550493555149231
3.500000000000000,-7.770635194029187
3.750000000000000,-9.221478847738599
4.000000000000000,-11.001603205005758
4.250000000000000,-13.292298808453044
4.500000000000000,-16.483777500526706
4.750000000000000,-21.699469816907726
5.000000000000000,-35.811641012318901
5.250000000000000,-24.548830697055337
5.500000000000000,-17.699850348615936
5.750000000000000,-13.867352624869230
6.000000000000000,-11.201316740038008
6.250000000000000,-9.166458635592836
6.500000000000000,-7.535274339052232
6.750000000000000,-6.191149414351629
7.000000000000000,-5.066956220640467
7.250000000000000,-4.120603219607430
7.500000000000000,-3.323779704960865
7.750000000000000,-2.656032763705003
8.000000000000000,-2.101388631503374
8.250000000000000,-1.646632188848504
8.500000000000000,-1.280107264227109
8.750000000000000,-0.991189952176655
9.000000000000000,-0.770251302473753
9.250000000000000,-0.608168057639353
9.500000000000000,-0.496911529287413
9.750000000000000,-0.428992428556841
10.000000000000000,-0.397868455452534
