Frequencia(GHZ),Atenuacao(dB)
25.000000000000000,-4.844440760854480
25.500000000000000,-5.360823185019333
26.000000000000000,-5.945027056848802
26.500000000000000,-6.609388758355927
27.000000000000000,-7.369541049684139
27.500000000000000,-8.246612830053991
28.000000000000000,-9.269171918458806
28.500000000000000,-10.478205119822972
29.000000000000000,-11.935441530782965
29.500000000000000,-13.744098434882890
30.000000000000000,-16.086122482978411
30.500000000000000,-19.366719807442315
31.000000000000000,-24.766679872007924
31.500000000000000,-41.208295984573482
32.000000000000000,-27.465559276962736
32.500000000000000,-20.770693264855627
33.000000000000000,-17.080767514714353
33.500000000000000,-14.548528214239873
34.000000000000000,-12.638899742951153
34.500000000000000,-11.121712352751416
35.000000000000000,-9.876511012309095
35.500000000000000,-8.830344515217551
36.000000000000000,-7.938232209088371
36.500000000000000,-7.167907213858986
37.000000000000000,-6.496145798301177
37.500000000000000,-5.906121405028272
38.000000000000000,-5.384520401750644
38.500000000000000,-4.921076792740291
39.000000000000000,-4.507410620080934
39.500000000000000,-4.136688443078937
40.000000000000000,-3.803238457456145
