Frequencia(GHZ),Atenuacao(dB)
5.000000000000000,-0.178829486061958
5.500000000000000,-0.231750928442708
6.000000000000000,-0.299038960489970
6.500000000000000,-0.385837982762634
7.000000000000000,-0.499897731454571
7.500000000000000,-0.653254619679859
8.000000000000000,-0.865353719986676
8.500000000000000,-1.169008091961883
9.000000000000000,-1.622586788615592
9.500000000000000,-2.336460730052935
10.000000000000000,-3.535907173517546
10.500000000000000,-5.734605263720450
11.000000000000000,-10.416422961919343
11.500000000000000,-31.614297940714600
12.000000000000000,-11.570199937730289
12.500000000000000,-5.913310372933473
13.000000000000000,-3.363691973623872
13.500000000000000,-2.007709934061460
14.000000000000000,-1.207515197713061
14.500000000000000,-0.663445084279179
15.000000000000000,-1.425130441449428
