Frequencia(GHZ),Atenuacao(dB)
5.000000000000000,-0.146079335438168
5.500000000000000,-0.189644441337435
6.000000000000000,-0.245000155009635
6.500000000000000,-0.316284255420864
7.000000000000000,-0.409671657238531
7.500000000000000,-0.534661001753449
8.000000000000000,-0.706403537848496
8.500000000000000,-0.950057749182053
9.000000000000000,-1.309596135611444
9.500000000000000,-1.866503200913425
10.000000000000000,-2.782074042833572
10.500000000000000,-4.406699451759991
11.000000000000000,-7.626124624950869
11.500000000000000,-16.012033497290535
12.000000000000000,-17.134739911763752
12.500000000000000,-7.730255799131608
13.000000000000000,-4.235757628237234
13.500000000000000,-2.485851616569495
14.000000000000000,-1.491533289474730
14.500000000000000,-0.838096337054664
15.000000000000000,-1.049819070023237
