Frequencia(GHZ),Atenuacao(dB)
1.000000000000000,-0.843311534625640
1.250000000000000,-1.270497173954185
1.500000000000000,-1.764417595902792
1.750000000000000,-2.316266710716060
2.000000000000000,-2.919181199250583
2.250000000000000,-3.568584332644317
2.500000000000000,-4.262331217328833
2.750000000000000,-5.000807076636195
3.000000000000000,-5.786988497894855
3.250000000000000,-6.626824968451316
3.500000000000000,-7.529648465546776
3.750000000000000,-8.509086317386533
4.000000000000000,-9.584774718530168
4.250000000000000,-10.785135000328802
4.500000000000000,-12.152535531787349
4.750000000000000,-13.753522525224501
5.000000000000000,-15.700151764803968
5.250000000000000,-18.204013569318860
5.500000000000000,-21.743435549398470
5.750000000000000,-27.861612501247304
6.000000000000000,-45.388701321988357
6.250000000000000,-26.933070441018668
6.500000000000000,-21.044418962285913
6.750000000000000,-17.482479623641574
7.000000000000000,-14.896149692451814
7.250000000000000,-12.842042652690751
7.500000000000000,-11.126512933928156
7.750000000000000,-9.643556918093998
8.000000000000000,-8.332511592501954
8.250000000000000,-7.154963496577419
8.500000000000000,-6.086823820562404
8.750000000000000,-5.113329716217054
9.000000000000000,-4.226056992674965
9.250000000000000,-3.421303091265719
9.500000000000000,-2.698958378155611
9.750000000000000,-2.061687768434014
10.000000000000000,-1.513753860159128
