Frequencia(GHZ),Atenuacao(dB)
8.000000000000000,-3.024395361402992
8.500000000000000,-3.750697104739155
9.000000000000000,-4.667633304115433
9.500000000000000,-5.843284802044725
10.000000000000000,-7.384492998380332
10.500000000000000,-9.476917118336282
11.000000000000000,-12.503151583717452
11.500000000000000,-17.527309464875451
12.000000000000000,-31.415909214291947
12.500000000000000,-21.755637182888904
13.000000000000000,-14.635534003887745
13.500000000000000,-10.936878890589044
14.000000000000000,-8.518021161528194
14.500000000000000,-6.785657999274509
15.000000000000000,-5.484842415332796
15.500000000000000,-4.478935589867560
16.000000000000000,-3.685488555630252
16.500000000000000,-3.050183086330327
17.000000000000000,-2.535322553226475
17.500000000000000,-2.113954492016770
18.000000000000000,-1.766174623220886
