Frequencia(GHZ),Atenuacao(dB)
5.000000000000000,-1.756403971766094
5.500000000000000,-2.426219881663280
6.000000000000000,-3.379152221952053
6.500000000000000,-4.779825581993465
7.000000000000000,-6.937306135580241
7.500000000000000,-10.555799346668081
8.000000000000000,-18.228933535809208
8.500000000000000,-23.523622721683221
9.000000000000000,-12.280906453491864
9.500000000000000,-7.904983967032741
10.000000000000000,-5.419470864099671
10.500000000000000,-3.843828627051031
11.000000000000000,-2.789602139289669
11.500000000000000,-2.058985877725269
12.000000000000000,-1.538953093820815
12.500000000000000,-1.160816771738632
13.000000000000000,-0.881089695776961
13.500000000000000,-0.671396652121098
14.000000000000000,-0.512766057087692
14.500000000000000,-0.392159678414135
15.000000000000000,-0.300535356027644
