Frequencia(GHZ),Atenuacao(dB)
2.000000000000000,-0.920319333746050
2.125000000000000,-1.102084490076979
2.250000000000000,-1.316760993461681
2.375000000000000,-1.569895471960158
2.500000000000000,-1.871870101715227
2.625000000000000,-2.233396272764428
2.750000000000000,-2.664847720091055
2.875000000000000,-3.186656882679949
3.000000000000000,-3.820930240105001
3.125000000000000,-4.591696561218764
3.250000000000000,-5.543263739946862
3.375000000000000,-6.724457707513772
3.500000000000000,-8.220264069525339
3.625000000000000,-10.165492344162269
3.750000000000000,-12.815857281900072
3.875000000000000,-16.787962690529866
4.000000000000000,-24.392411520489578
4.125000000000000,-32.599637078793570
4.250000000000000,-19.650382930823518
4.375000000000000,-14.837961418351236
4.500000000000000,-11.920654235554403
4.625000000000000,-9.884366367805294
4.750000000000000,-8.360621616989576
4.875000000000000,-7.174751116351542
5.000000000000000,-6.226384664600742
5.125000000000000,-5.453810457428181
5.250000000000000,-4.814227276385529
5.375000000000000,-4.278700729443231
5.500000000000000,-3.825706702469743
5.625000000000000,-3.439139298987796
5.750000000000000,-3.106677506497278
5.875000000000000,-2.818723951686773
6.000000000000000,-2.567718965436948
