Frequencia(GHZ),Atenuacao(dB)
1.000000000000000,-0.631197031141812
1.250000000000000,-0.976347066828461
1.500000000000000,-1.402358775982355
1.750000000000000,-1.915430160785054
2.000000000000000,-2.524740953518329
2.250000000000000,-3.243679164446056
2.500000000000000,-4.091800973375386
2.750000000000000,-5.098028038743516
3.000000000000000,-6.306289762958198
3.250000000000000,-7.786502571431033
3.500000000000000,-9.657992877192188
3.750000000000000,-12.149292619298610
4.000000000000000,-15.788771170717398
4.250000000000000,-22.367930031794028
4.500000000000000,-34.920084326429446
4.750000000000000,-19.745075181997059
5.000000000000000,-14.348620419640776
5.250000000000000,-11.071812022687672
5.500000000000000,-8.748500669537972
5.750000000000000,-6.981330537691137
6.000000000000000,-5.586879495338202
6.250000000000000,-4.464898946963624
6.500000000000000,-3.553618001489565
6.750000000000000,-2.811627759044276
7.000000000000000,-2.208871884262719
7.250000000000000,-1.722241109592098
7.500000000000000,-1.333262662679196
7.750000000000000,-1.026657702823354
8.000000000000000,-0.789532572329853
8.250000000000000,-0.610985003451222
8.500000000000000,-0.481736377009649
8.750000000000000,-0.393888481200955
9.000000000000000,-0.340748637010588
9.250000000000000,-0.316745403685190
9.500000000000000,-0.317183710928857
9.750000000000000,-0.338200117558773
10.000000000000000,-0.376659519834194
