Frequencia(GHZ),Atenuacao(dB)
1.000000000000000,-0.840200597449957
1.250000000000000,-1.259227445494259
1.500000000000000,-1.738250709175863
1.750000000000000,-2.266584167429508
2.000000000000000,-2.835543945382819
2.250000000000000,-3.438687125555426
2.500000000000000,-4.071796722554847
2.750000000000000,-4.732771536810242
3.000000000000000,-5.421447355455824
3.250000000000000,-6.139574914046069
3.500000000000000,-6.890760161602160
3.750000000000000,-7.680591241653020
4.000000000000000,-8.517066063457845
4.250000000000000,-9.411157701739702
4.500000000000000,-10.377825085826348
4.750000000000000,-11.437698268366912
5.000000000000000,-12.620104877536487
5.250000000000000,-13.968377166398504
5.500000000000000,-15.550125497616389
5.750000000000000,-17.479613071279640
6.000000000000000,-19.972769209349337
6.250000000000000,-23.522273669415441
6.500000000000000,-29.739192623402442
6.750000000000000,-45.382538389779072
7.000000000000000,-28.171091472781498
7.250000000000000,-22.360636058890442
7.500000000000000,-18.786514817953968
7.750000000000000,-16.157408905547847
8.000000000000000,-14.047004914890049
8.250000000000000,-12.261834498013201
8.500000000000000,-10.698159892591827
8.750000000000000,-9.294614578059353
9.000000000000000,-8.013149578442549
9.250000000000000,-6.829554140769055
9.500000000000000,-5.729651384417544
9.750000000000000,-4.706816195044817
10.000000000000000,-3.760689826247587
