Frequencia(GHZ),Atenuacao(dB)
15.000000000000000,-5.415010494601754
15.500000000000000,-6.112605586465103
16.000000000000000,-6.927854984230851
16.500000000000000,-7.893662508524353
17.000000000000000,-9.058176237108137
17.500000000000000,-10.496087719638304
18.000000000000000,-12.333378987017634
18.500000000000000,-14.809249024370406
19.000000000000000,-18.476041257082187
19.500000000000000,-25.146568216833987
20.000000000000000,-32.071495032034804
20.500000000000000,-21.147100750751086
21.000000000000000,-16.076092712959582
21.500000000000000,-12.868215147237709
22.000000000000000,-10.546540958315278
22.500000000000000,-8.751827436431487
23.000000000000000,-7.312414116867018
23.500000000000000,-6.132279000913544
24.000000000000000,-5.151669409401506
24.500000000000000,-4.330181217247348
25.000000000000000,-3.638785707056190
25.500000000000000,-3.055445394521004
26.000000000000000,-2.562822806249518
26.500000000000000,-2.146902740475326
27.000000000000000,-1.796124006556945
27.500000000000000,-1.500901031292553
28.000000000000000,-1.253028248043641
28.500000000000000,-1.045727851125490
29.000000000000000,-0.873174609969026
29.500000000000000,-0.730412388872288
30.000000000000000,-0.613237021133091
