Frequencia(GHZ),Atenuacao(dB)
5.000000000000000,-10.210773513518019
5.250000000000000,-12.172544695936617
5.500000000000000,-14.735113505248300
5.750000000000000,-18.394061833986925
6.000000000000000,-24.795298312832536
6.250000000000000,-46.795803700021374
6.500000000000000,-23.675890847856465
6.750000000000000,-18.051997322537538
7.000000000000000,-14.741115268710852
7.250000000000000,-12.417512821857438
7.500000000000000,-10.647665991316748
7.750000000000000,-9.232335476525435
8.000000000000000,-8.064670222844322
8.250000000000000,-7.081953310650882
8.500000000000000,-6.241209532224705
8.750000000000000,-5.513536429998641
9.000000000000000,-4.877793842658883
9.250000000000000,-4.317987377587135
9.500000000000000,-3.822364112684833
9.750000000000000,-3.381184101345492
10.000000000000000,-2.987075891004149
10.250000000000000,-2.633916786261644
10.500000000000000,-2.316449739754699
10.750000000000000,-2.030591268329772
11.000000000000000,-1.772602089516293
11.250000000000000,-1.539631874344451
11.500000000000000,-1.329096960103643
11.750000000000000,-1.138832102325051
12.000000000000000,-0.967033476962487
12.250000000000000,-0.812103885421891
12.500000000000000,-0.672759839340837
12.750000000000000,-0.547863041875750
13.000000000000000,-0.436560725277748
13.250000000000000,-0.338113355105352
13.500000000000000,-0.252044967781423
13.750000000000000,-0.178104087046324
14.000000000000000,-0.116312367079093
14.250000000000000,-0.067092581742292
14.500000000000000,-0.031549340622729
14.750000000000000,-0.012111331164473
15.000000000000000,-0.609369138133314
