Frequencia(GHZ),Atenuacao(dB)
2.000000000000000,-1.371007021138373
2.500000000000000,-2.053628732683061
3.000000000000000,-2.832080521170837
3.500000000000000,-3.694721209260178
4.000000000000000,-4.637375486384716
4.500000000000000,-5.664104205998985
5.000000000000000,-6.787962660520678
5.500000000000000,-8.033520408630572
6.000000000000000,-9.441594710627797
6.500000000000000,-11.079994364505707
7.000000000000000,-13.067419867391697
7.500000000000000,-15.635124756749692
8.000000000000000,-19.327689293312158
8.500000000000000,-26.074206775558771
9.000000000000000,-39.311029161961812
9.500000000000000,-22.625317043910570
10.000000000000000,-17.009318305574347
10.500000000000000,-13.411072949135391
11.000000000000000,-10.675445788502065
11.500000000000000,-8.410606037983017
12.000000000000000,-6.442262798371495
