Frequencia(GHZ),Atenuacao(dB)
1.000000000000000,-0.093442256512957
1.500000000000000,-0.217474658980154
2.000000000000000,-0.408448145146209
2.500000000000000,-0.687878616171154
3.000000000000000,-1.089579618545188
3.500000000000000,-1.666255771600908
4.000000000000000,-2.500826084763339
4.500000000000000,-3.726260022828340
5.000000000000000,-5.569033834678141
5.500000000000000,-8.466189348526797
6.000000000000000,-13.582253560545748
6.500000000000000,-29.218113909145963
7.000000000000000,-17.460270516348995
7.500000000000000,-10.887907691492844
8.000000000000000,-7.640745837764530
8.500000000000000,-5.651236772090973
9.000000000000000,-4.318757537619980
9.500000000000000,-3.378530624529177
10.000000000000000,-2.690305465249283
